stt_jgd_id,stt_chutes_ao_gol,stt_gols,stt_defesas,stt_assistencias,stt_pontuacao,stt_relacao_chute_gol,stt_impulso_por_minuto,stt_med_impulso,stt_impulso_coletado,stt_impulso_roubado,stt_impulso_grande_coletado,stt_impulso_grande_roubado,stt_impulso_pequeno_coletado,stt_impulso_pequeno_roubado,stt_blocos_grandes_coletados,stt_blocos_grandes_roubados,stt_blocos_pequenos_coletados,stt_blocos_pequenos_roubados,stt_velocidade_med,stt_distancia_percorrida,stt_distancia_med_da_bola,stt_distancia_med_posse,stt_distancia_med_s_posse,stt_distancia_med_dos_aliados,stt_demolicoes_causadas,stt_demolicoes_recebidas,stt_participacoes_gols,cluster
1020,2.25,0.66,1.14,0.58,317.19,20.59,374.21,51.73,2307.28,475.28,1539.8,262.35,767.47,212.93,18.9,3.25,66.83,18.33,1568.91,539218.11,2868.77,2825.81,2900.62,3647.1,1.0,0.83,38.18,1
1021,2.68,0.6,1.4,0.58,338.46,17.8,457.28,47.22,2728.11,590.38,1882.39,351.41,845.73,238.97,22.64,4.22,71.77,20.25,1547.28,526980.55,2843.68,2783.63,2898.1,3548.97,1.58,1.29,42.18,0
1022,2.48,0.57,1.43,0.67,359.81,11.83,415.95,52.16,2523.05,729.57,1434.95,346.86,1088.1,382.71,18.67,4.14,76.05,24.29,1530.67,520512.76,2692.14,2552.0,2836.19,3786.62,0.86,1.1,49.21,0
1023,2.8,1.06,1.51,0.54,403.36,30.93,428.43,46.79,2567.95,487.88,1828.19,287.3,739.76,200.58,21.95,3.48,63.81,17.33,1563.13,528874.63,3011.25,2946.41,3064.59,3703.65,1.22,1.04,49.84,0
1024,2.96,0.84,1.43,0.6,387.58,21.43,388.76,49.63,2327.87,638.05,1766.18,431.69,561.69,206.36,22.36,5.21,49.17,17.76,1559.06,526242.96,2889.5,2718.75,3068.27,3817.89,1.16,0.98,46.22,0
1025,2.62,0.78,1.45,0.65,360.62,29.71,427.65,44.64,2559.9,599.98,1800.4,356.42,759.5,243.55,21.5,4.32,64.97,20.9,1607.0,553783.22,2896.95,2733.38,3053.02,3892.38,1.48,1.32,45.54,0
1026,2.58,0.61,1.39,0.59,344.49,18.01,402.27,49.07,2489.5,533.61,1657.46,301.91,832.04,231.7,19.98,3.55,74.28,20.21,1589.69,558798.52,3053.55,2965.67,3136.88,3927.4,1.21,1.3,42.25,0
1027,2.42,0.63,1.89,0.68,397.37,18.42,416.37,52.51,2462.05,488.74,1821.68,330.05,640.37,158.68,22.0,3.95,55.68,13.74,1566.16,533206.89,3002.53,2876.58,3107.37,3774.05,0.74,1.0,49.47,0
1028,2.94,0.81,1.37,0.67,386.63,19.65,387.29,52.43,2323.87,498.67,1642.04,306.11,681.82,192.56,20.63,3.71,58.76,16.58,1583.0,535294.23,2971.21,2841.01,3110.23,3814.33,0.99,1.1,48.78,1
1029,3.05,0.75,2.25,0.45,462.2,12.98,450.65,51.07,2787.95,531.45,2178.0,366.7,609.95,164.75,26.7,4.4,52.65,14.15,1605.3,567396.25,2954.8,2773.55,3124.9,3889.95,1.6,0.5,47.92,0
1030,3.11,0.95,1.25,0.64,390.25,18.56,393.06,50.1,2398.73,524.13,1614.17,282.54,784.56,241.59,19.73,3.4,68.56,20.91,1537.19,530104.44,2905.44,2801.77,3005.3,3771.18,0.69,1.09,45.58,0
1031,3.17,0.82,2.15,0.58,445.25,20.3,409.95,46.64,2483.55,439.01,1798.2,261.19,685.35,177.82,21.69,3.12,59.14,15.39,1633.75,570401.76,3017.49,2928.1,3093.56,3894.96,0.84,0.83,51.07,0
1032,2.52,0.73,1.51,0.43,347.8,21.28,439.49,47.82,2633.76,597.14,1843.16,383.5,790.6,213.64,22.37,4.41,69.94,18.86,1549.59,538840.07,3098.93,3010.62,3183.75,3920.03,1.06,1.14,40.53,0
1033,2.56,0.7,1.66,0.46,366.21,25.63,411.14,48.27,2533.49,483.8,1694.57,263.51,838.92,220.3,21.04,3.16,71.34,18.87,1494.45,522175.1,2995.9,2923.89,3056.44,3788.3,0.96,1.11,47.07,1
1034,2.35,0.63,1.58,0.48,348.98,18.65,370.06,45.65,2152.23,478.87,1397.98,252.46,754.25,226.4,16.65,2.85,64.71,19.62,1530.12,508318.0,2807.88,2666.08,2934.81,3681.33,0.62,1.06,41.38,1
1035,3.2,0.9,1.29,0.58,381.37,20.69,436.22,48.08,2634.17,635.85,1847.07,375.68,787.09,260.17,21.68,4.35,70.32,23.02,1598.98,546973.69,2973.76,2867.87,3077.76,3911.7,0.9,1.1,45.94,0
1036,2.63,0.65,1.56,0.57,363.58,15.58,419.73,50.79,2528.54,623.76,1745.05,385.4,783.49,238.36,21.53,4.56,67.66,20.42,1567.51,532680.1,3164.44,3018.65,3304.36,4072.17,1.12,1.03,43.48,0
1037,2.46,0.73,1.46,0.46,347.62,23.97,441.85,47.41,2640.73,629.0,1892.08,404.31,748.65,224.69,22.54,5.0,64.08,18.54,1649.85,564410.88,3200.0,3057.58,3332.04,4076.54,1.85,0.81,52.82,0
1038,2.65,0.54,1.26,0.72,332.26,16.23,351.43,48.26,2189.28,475.48,1415.17,258.33,774.11,217.15,17.57,3.15,66.8,18.28,1528.02,534621.57,3002.37,2915.67,3083.22,3697.33,0.65,1.0,33.74,1
1039,1.8,0.2,1.6,0.2,291.2,0.67,345.4,49.35,1935.6,341.4,1417.6,233.6,518.0,107.8,16.4,2.6,46.2,9.8,1403.4,446665.2,3073.6,2929.2,3188.2,3797.2,0.8,0.8,30.0,2
1040,1.57,0.14,0.14,0.43,165.86,7.14,411.86,45.08,2437.57,585.14,1795.86,411.29,641.71,173.86,21.14,4.43,53.71,15.29,1526.14,513638.57,3088.86,3027.57,3131.57,3837.29,0.86,1.86,10.95,1
1041,2.86,0.57,1.65,0.39,355.14,14.84,382.29,49.72,2341.39,516.84,1508.14,294.67,833.24,222.16,18.47,3.45,72.76,19.18,1558.08,536977.43,3039.67,2914.41,3152.73,3822.67,0.8,1.22,38.81,1
1042,2.96,0.8,0.96,0.93,344.76,16.81,435.49,52.17,2646.07,685.98,1860.76,436.96,785.31,249.02,23.31,5.16,70.2,21.69,1581.44,547543.82,3063.87,2903.91,3227.02,3912.76,0.93,1.0,53.28,0
1043,2.27,0.54,1.57,0.38,325.87,16.34,392.75,44.5,2312.66,421.98,1597.76,232.77,714.9,189.22,18.83,2.72,61.39,16.06,1527.48,523914.62,2978.21,2864.32,3092.44,3694.15,0.94,1.19,32.38,1
1044,2.63,0.51,1.51,0.37,336.27,13.78,392.73,45.99,2381.12,510.32,1492.61,269.44,888.51,240.88,17.78,3.1,75.61,20.34,1436.39,506909.95,2959.56,2887.39,3026.63,3683.32,0.8,0.76,33.74,1
1045,2.38,0.79,1.56,0.24,334.76,25.59,383.56,49.67,2390.09,537.41,1553.32,294.21,836.76,243.21,18.59,3.47,71.44,20.97,1531.68,538803.47,2991.24,2947.47,3032.18,3743.53,1.15,1.06,38.09,1
1046,2.21,0.54,1.54,0.32,326.79,7.86,373.39,48.45,2219.18,511.39,1381.68,254.43,837.5,256.96,16.5,3.04,73.0,21.64,1540.54,529094.68,2813.54,2663.57,2936.46,3757.14,1.0,0.93,41.85,1
1047,2.44,0.7,1.16,0.57,323.53,22.3,369.86,47.54,2185.18,547.58,1418.04,309.95,767.14,237.63,16.92,3.6,65.65,20.47,1500.51,506538.58,2972.01,2913.12,3026.39,3816.51,0.95,1.0,38.82,1
1048,2.97,0.78,1.4,0.67,380.8,19.98,420.56,50.4,2559.04,605.77,1681.04,315.97,878.0,289.79,21.23,3.91,77.61,25.63,1586.38,543267.13,2846.36,2740.61,2955.61,3874.16,1.24,0.95,45.76,0
1049,3.07,0.86,1.54,0.59,401.91,18.75,401.77,50.82,2368.24,597.76,1712.84,394.5,655.4,203.26,21.09,4.47,57.44,17.56,1505.23,508467.4,3031.58,2880.9,3179.53,4069.36,0.81,1.01,51.62,0
1050,2.8,0.76,1.28,0.48,348.67,17.97,388.91,48.6,2339.12,536.29,1639.85,333.95,699.27,202.34,19.65,3.87,59.36,17.05,1474.84,504098.3,2886.55,2798.24,2969.79,3807.74,1.21,0.9,45.73,1
1051,1.5,0.5,2.5,0.5,378.0,1.66,363.5,37.07,1917.0,233.5,1231.5,43.5,685.5,190.0,14.0,0.5,61.0,17.5,1586.5,495702.5,2579.5,2446.0,2724.0,3433.0,1.0,1.5,50.0,2
1052,2.03,0.6,1.63,0.47,349.47,28.56,433.53,50.87,2544.03,491.07,1845.57,315.57,698.47,175.5,22.37,3.8,61.27,15.73,1554.4,519620.6,2899.83,2766.07,3024.47,3659.6,0.7,0.93,44.0,1
1053,3.18,0.79,1.44,0.47,378.84,17.86,429.08,52.41,2613.5,601.74,1791.27,340.41,822.23,261.34,21.98,4.03,72.41,23.05,1589.99,550351.77,2965.54,2824.39,3093.23,3856.92,1.52,0.99,36.29,0
1054,2.59,0.74,1.37,0.59,368.63,18.72,444.0,54.58,2690.12,651.13,1868.98,406.26,821.14,244.87,23.19,4.98,73.2,21.45,1557.51,528815.94,2935.89,2823.91,3044.67,3800.88,1.21,1.14,50.45,0
1055,3.55,1.05,1.75,0.57,441.78,18.86,443.34,52.11,2646.04,660.5,1905.56,424.91,740.49,235.58,24.15,4.97,63.43,19.87,1622.63,551459.19,2880.62,2667.14,3085.37,3983.39,0.95,1.02,54.24,0
1056,2.32,0.51,1.33,0.52,312.08,12.54,403.02,44.62,2429.82,569.46,1696.98,343.32,732.84,226.14,19.6,3.88,61.67,18.91,1567.11,546754.45,3016.54,2905.26,3115.39,3893.25,0.81,0.99,36.18,0
1057,2.07,0.53,1.44,0.26,319.09,24.73,382.67,49.31,2207.86,377.47,1590.67,227.67,617.19,149.79,19.58,2.79,52.95,12.72,1539.09,503430.44,2973.56,2886.6,3063.12,3594.6,0.28,1.14,33.18,2
1058,1.56,0.44,2.22,0.56,365.44,6.67,388.33,43.13,2455.33,341.22,1753.89,172.67,701.44,168.56,19.89,1.89,59.89,14.67,1502.78,539036.78,3000.22,2921.11,3040.89,3912.89,0.56,1.78,37.22,1
1059,2.36,0.52,1.12,0.57,327.11,16.25,420.32,45.3,2520.91,586.32,1770.64,363.3,750.27,223.02,20.59,4.21,63.98,18.64,1525.7,526865.25,2837.36,2701.3,2965.98,3636.62,0.79,1.27,41.34,0
1060,2.44,0.56,1.22,0.33,315.67,29.17,375.67,44.02,2077.39,306.72,1472.61,147.83,604.78,158.89,16.78,1.67,52.56,13.72,1493.89,491890.67,2996.17,2912.61,3086.11,3707.94,0.44,1.17,33.7,2
1061,3.03,0.77,1.46,0.64,395.22,19.36,404.76,52.67,2473.2,542.48,1790.33,342.19,682.87,200.29,22.08,4.07,60.37,17.68,1543.03,526792.16,2906.22,2716.95,3088.98,3839.42,0.92,1.02,50.22,0
1062,2.15,0.57,1.45,0.57,338.56,21.05,441.89,44.9,2625.72,576.33,1929.24,371.39,696.48,204.95,22.07,4.15,59.91,17.52,1561.82,539676.84,2958.61,2808.52,3106.27,3840.67,1.22,1.1,36.93,0
1063,2.3,0.64,1.56,0.44,338.79,21.2,380.57,49.82,2235.11,518.66,1514.31,313.28,720.8,205.38,18.62,3.75,62.79,17.74,1532.15,515811.74,2979.05,2862.3,3084.18,3765.52,1.34,0.97,45.57,1
1064,2.86,0.76,1.29,0.81,364.57,23.04,399.14,51.82,2436.71,664.57,1698.48,405.62,738.24,258.95,21.9,5.24,66.33,23.52,1567.71,526306.76,2992.43,2863.19,3123.0,3857.1,1.62,0.62,56.83,0
1065,2.83,0.75,1.17,0.55,350.54,21.38,429.87,49.01,2615.74,655.07,1865.81,420.92,749.93,234.15,22.47,4.92,65.83,20.65,1630.94,562529.66,2782.16,2602.9,2959.01,3729.29,1.11,0.98,43.63,0
1066,2.4,0.33,1.6,0.33,339.67,10.67,367.73,48.77,2234.0,368.07,1599.67,213.93,634.33,154.13,19.27,2.6,55.13,13.4,1506.87,519097.2,3073.33,2829.0,3282.07,4038.67,0.47,0.93,53.33,1
1067,2.1,0.6,2.11,0.66,414.49,21.02,433.54,46.79,2590.12,453.86,1808.42,244.79,781.7,209.06,21.86,2.91,65.91,17.29,1580.38,545556.51,2895.47,2786.36,3003.63,3723.13,0.64,0.98,37.38,1
1068,2.41,0.51,1.58,0.49,348.7,16.69,363.88,46.38,2255.32,446.23,1650.69,278.27,604.64,167.96,20.04,3.42,51.89,14.51,1507.78,534926.42,2774.31,2615.66,2925.68,3639.72,0.57,1.11,41.07,1
1069,2.56,0.47,1.56,0.38,334.21,14.77,401.33,50.29,2504.0,541.96,1718.77,334.0,785.23,207.96,21.07,3.97,68.7,18.36,1545.97,549340.54,3138.69,3024.47,3246.5,4003.83,0.87,1.02,38.72,0
1070,2.69,0.64,1.61,0.58,360.2,19.15,400.52,53.25,2437.13,532.65,1737.14,339.74,699.99,192.91,23.19,4.19,60.49,16.44,1508.05,510126.02,3198.03,3109.19,3288.63,4092.52,1.28,1.03,42.8,0
1071,2.74,0.7,1.53,0.59,370.8,19.78,412.14,51.29,2400.11,595.27,1652.0,357.88,748.11,237.39,19.52,4.16,65.22,20.41,1499.7,509368.23,3001.5,2873.31,3118.36,3932.32,1.17,1.06,48.24,0
1072,2.67,0.84,1.54,0.54,374.08,26.37,406.43,47.48,2447.57,500.09,1646.62,282.03,800.95,218.05,18.96,3.25,71.04,18.93,1572.92,541970.76,3054.42,3005.06,3094.99,3747.76,1.22,1.07,42.83,1
1073,1.92,0.61,1.45,0.29,325.58,11.1,457.47,47.42,2757.42,652.18,2193.58,470.26,563.84,181.92,25.92,5.29,48.34,15.34,1584.84,551095.21,2908.37,2769.05,3026.34,3769.76,0.95,0.97,35.4,0
1074,2.34,0.36,1.71,0.42,325.46,10.42,383.27,49.88,2314.22,534.39,1654.66,349.42,659.56,184.97,20.15,3.97,57.93,16.1,1471.93,505148.27,3240.78,3088.42,3382.73,4164.9,0.9,1.0,30.9,1
1075,2.25,0.58,1.42,0.46,335.33,17.22,461.62,42.14,2749.08,645.62,2065.25,452.29,683.83,193.33,23.0,4.96,55.5,15.54,1601.0,557135.38,2947.12,2767.62,3127.0,3577.0,0.92,0.54,50.14,0
1076,2.82,0.27,1.18,0.55,288.55,11.21,407.21,46.42,2534.63,552.8,1929.86,393.63,604.77,159.16,22.09,4.36,52.55,14.36,1579.89,560945.46,3002.86,2879.12,3111.77,3804.69,0.73,0.73,33.03,0
1077,2.86,0.77,1.38,0.43,333.42,19.25,400.01,43.92,2297.66,592.73,1550.36,342.47,747.3,250.27,17.97,3.96,64.7,21.21,1554.07,522663.46,2959.58,2865.08,3049.43,3809.87,1.41,0.86,42.43,0
1078,2.72,0.66,1.33,0.52,344.57,18.85,410.64,47.19,2433.4,569.07,1656.64,326.65,776.76,242.42,19.99,3.85,67.33,20.85,1613.22,545727.13,2894.45,2796.44,2988.4,3772.54,0.94,1.27,41.56,0
1079,2.33,0.07,1.93,0.67,328.53,0.22,383.93,48.0,2452.6,446.0,1942.07,310.13,510.53,135.87,23.73,3.67,44.47,11.67,1577.6,554597.67,3161.93,3016.0,3266.4,3828.8,0.73,1.07,31.11,1
1080,2.77,0.72,1.51,0.51,354.89,17.97,400.48,46.85,2421.26,487.86,1628.59,263.69,792.67,224.17,20.16,3.18,69.59,19.4,1591.92,545193.22,2964.01,2851.23,3062.68,3863.77,0.78,1.02,41.44,1
1081,3.06,0.64,1.57,0.45,365.56,13.6,408.89,47.77,2450.39,480.48,1742.09,286.23,708.3,194.25,20.81,3.31,61.81,16.58,1530.19,530680.81,2953.87,2795.01,3099.64,3772.44,0.87,1.1,42.58,1
1082,2.34,0.59,1.74,0.49,357.45,18.32,402.84,49.78,2434.27,506.82,1675.12,291.6,759.15,215.22,19.73,3.39,66.27,18.91,1536.08,529121.61,3108.31,3023.96,3193.02,3997.07,1.12,1.21,40.84,1
1083,3.26,0.97,1.67,0.61,432.63,21.54,393.37,51.85,2383.81,566.33,1628.91,327.44,754.9,238.89,20.14,3.91,67.37,20.78,1557.13,531879.36,2816.56,2689.03,2934.29,3759.0,0.85,1.01,47.25,0
1084,2.64,0.65,1.24,0.52,330.49,19.34,395.36,45.9,2347.75,530.19,1503.59,284.06,844.17,246.12,17.87,3.34,73.12,21.43,1510.93,512421.75,2914.42,2758.03,3055.54,3662.33,0.81,1.33,41.73,1
1085,2.04,0.57,1.61,0.37,322.2,20.51,359.34,48.68,2141.35,480.26,1511.03,292.04,630.32,188.22,18.56,3.48,54.82,16.45,1537.61,525298.48,2964.84,2889.55,3031.75,3837.94,1.0,1.02,33.66,1
1086,1.7,0.3,2.1,0.2,334.3,4.33,362.8,49.11,2187.2,367.3,1487.3,205.9,699.9,161.4,18.2,2.7,57.4,13.1,1477.9,503850.2,2941.6,2835.2,3019.5,3599.6,0.6,0.7,27.5,2
1087,2.65,0.75,1.39,0.45,350.46,18.53,366.49,48.74,2204.76,440.39,1580.7,259.72,624.06,180.67,19.33,3.14,54.03,15.75,1520.57,523566.83,3190.08,3085.24,3292.76,3964.04,0.67,1.22,39.72,1
1088,2.68,0.68,1.27,0.46,339.04,21.86,368.25,48.53,2220.95,471.8,1584.25,306.59,636.7,165.21,18.55,3.59,54.88,14.25,1493.23,507879.86,2976.48,2909.07,3040.41,3730.5,0.88,1.16,48.15,1
1089,2.33,0.89,1.42,0.56,381.13,31.68,401.33,49.21,2352.6,462.2,1690.58,286.07,662.02,176.13,20.51,3.33,56.18,15.24,1528.78,509268.0,2848.29,2703.78,2993.51,3809.58,0.82,0.89,36.67,1
1090,2.62,0.63,1.35,0.42,347.31,14.82,370.87,48.32,2221.63,594.42,1544.78,372.62,676.84,221.8,18.52,4.3,58.67,19.16,1502.51,513722.57,2821.48,2631.2,3012.57,3706.19,0.84,1.02,37.24,1
1091,3.04,0.82,1.61,0.57,387.01,20.95,448.73,50.65,2672.19,590.46,1939.28,383.63,732.91,206.83,23.93,4.59,63.89,17.97,1593.4,540108.18,2943.04,2838.01,3042.89,3795.77,0.83,1.05,44.87,0
1092,2.41,0.54,1.9,0.48,375.33,11.54,429.12,46.45,2584.49,526.09,1753.16,293.0,831.34,233.09,21.46,3.46,72.88,20.37,1534.0,520787.46,3073.16,2955.95,3192.46,3822.8,0.71,1.12,37.55,0
1093,2.39,0.6,1.41,0.51,337.48,16.69,452.88,47.59,2666.2,655.35,1814.03,405.47,852.16,249.88,22.12,4.82,74.86,21.76,1567.7,528667.02,2967.69,2890.22,3042.46,3803.24,0.95,0.87,33.92,0
1094,2.83,0.71,1.85,0.52,398.09,22.48,472.78,44.47,2873.36,593.7,2147.79,378.6,725.58,215.1,24.4,4.28,62.51,18.21,1604.17,563671.26,2933.65,2798.25,3058.89,3736.2,1.16,0.95,47.46,0
1095,2.64,0.67,1.36,0.71,377.87,19.15,411.45,48.76,2443.29,560.33,1802.19,360.81,641.1,199.52,21.55,4.22,52.61,16.53,1550.5,527222.41,2926.25,2790.18,3053.47,3888.05,0.93,0.81,50.35,0
1096,2.64,0.79,1.54,0.49,363.3,21.23,383.45,42.67,2273.32,448.21,1522.65,241.93,750.67,206.29,17.45,2.76,64.74,17.63,1480.2,506991.72,2788.08,2718.76,2846.87,3631.78,1.1,1.2,53.42,1
1097,2.92,0.86,1.4,0.66,394.77,24.75,473.96,47.78,2790.35,651.58,1950.41,382.72,839.94,268.85,22.49,4.32,74.34,23.57,1618.9,547478.6,2788.73,2668.37,2919.37,3766.41,1.24,0.82,48.35,0
1098,2.81,0.75,1.55,0.52,378.57,18.25,421.26,49.25,2501.08,503.76,1783.85,296.27,717.24,207.48,21.82,3.42,61.81,17.89,1515.43,515026.02,3093.95,2940.2,3242.95,4033.09,0.92,1.07,47.42,0
1099,2.73,0.74,1.45,0.46,350.16,19.51,416.69,53.91,2496.72,608.14,1659.7,371.76,837.02,236.37,21.7,4.45,76.63,21.36,1543.95,520772.53,3071.62,2961.02,3173.79,3992.82,1.53,0.91,39.33,0
1100,2.38,0.68,1.93,0.58,372.74,15.52,434.32,50.9,2633.76,616.25,1829.01,373.6,804.75,242.66,22.75,4.42,66.99,20.07,1591.07,543777.52,3240.96,3146.21,3329.4,4022.13,1.24,0.89,34.85,0
1101,2.79,0.67,1.42,0.57,356.57,16.59,393.6,51.48,2348.53,510.24,1712.81,337.85,635.72,172.39,21.91,4.06,55.64,14.82,1509.71,509718.13,3235.84,3121.18,3343.75,4180.0,0.86,1.03,47.66,1
1102,2.49,0.48,2.08,0.44,372.49,14.56,427.78,47.95,2536.88,535.22,1770.71,327.26,766.17,207.95,20.47,3.73,66.99,17.87,1487.2,511709.07,2773.81,2695.41,2842.58,3662.16,0.62,0.96,38.32,1
1103,2.48,0.65,2.02,0.43,402.64,18.62,441.82,49.5,2728.46,499.56,1907.77,284.17,820.69,215.39,22.75,3.26,71.64,18.08,1575.72,555122.03,3024.45,2905.02,3143.8,3744.6,0.61,1.17,41.32,0
1104,2.0,0.52,1.72,0.44,360.22,17.18,408.22,45.75,2481.23,459.31,1700.71,278.15,780.52,181.16,21.15,3.23,66.29,15.64,1531.1,531372.15,3073.58,3011.18,3135.26,3861.79,1.2,1.07,35.86,1
1105,2.5,0.5,1.61,0.35,336.79,12.56,386.52,51.91,2365.04,497.21,1572.78,284.97,792.26,212.24,19.67,3.54,67.97,18.16,1511.37,528890.08,2928.76,2872.4,2976.95,3813.62,1.14,1.24,32.78,1
1106,3.0,0.64,1.59,0.46,376.73,15.65,423.47,50.98,2633.09,603.44,1851.69,379.16,781.4,224.28,22.49,4.36,66.33,19.13,1514.81,543773.12,2895.84,2788.82,3000.77,3778.57,0.9,1.28,48.31,0
1107,3.03,0.63,1.9,0.59,413.05,15.67,395.69,54.28,2464.47,571.68,1734.02,362.21,730.44,209.47,21.39,4.23,64.27,18.16,1549.53,549076.34,2873.32,2726.04,3007.38,3872.47,0.93,1.29,42.88,0
1108,2.8,0.6,1.76,0.59,369.54,11.77,423.14,45.49,2493.48,427.06,1748.32,230.36,745.16,196.7,20.11,2.73,63.35,16.3,1610.08,549464.54,3065.11,2993.53,3126.22,3821.7,0.69,1.12,42.09,1
1109,3.09,0.82,1.56,0.57,400.72,22.57,465.44,49.41,2788.08,640.74,1988.15,394.92,799.93,245.83,24.05,4.57,69.6,21.02,1618.45,554599.08,2717.73,2561.3,2872.58,3667.24,0.94,1.25,50.89,0
1110,2.72,0.6,1.34,0.47,335.54,15.32,438.87,49.24,2697.95,651.95,1924.7,398.1,773.24,253.85,23.22,4.66,66.84,21.76,1559.2,544115.09,2875.65,2762.69,2983.26,3845.88,1.81,1.18,38.06,0
1111,2.16,0.47,1.96,0.38,363.46,15.01,394.11,50.47,2417.06,496.85,1611.23,297.83,805.83,199.02,19.45,3.46,69.65,17.22,1516.0,533488.83,2952.83,2907.34,2991.27,3709.26,0.68,1.21,37.86,1
1112,2.73,0.64,1.63,0.63,385.68,17.6,443.31,49.12,2707.39,621.32,1919.37,382.37,788.02,238.95,23.19,4.48,67.85,20.49,1618.14,565383.19,2798.35,2661.2,2933.05,3690.45,1.25,0.91,47.96,0
1113,2.78,0.6,1.89,0.53,378.9,14.6,363.25,49.61,2165.47,477.59,1538.15,297.57,627.33,180.02,18.72,3.49,52.47,15.11,1434.6,490929.7,2907.35,2789.62,3009.6,3856.39,0.59,1.03,40.68,1
1114,3.2,0.77,1.58,0.6,381.03,15.59,423.68,46.93,2555.59,600.31,1827.67,376.6,727.92,223.72,21.72,4.31,59.48,18.2,1532.65,534954.74,2774.52,2660.09,2895.49,3642.9,0.99,1.2,42.58,0
1115,2.38,0.58,1.94,0.54,385.11,16.68,386.68,52.05,2344.17,509.67,1557.24,290.92,786.93,218.75,19.11,3.47,71.78,19.33,1483.3,510396.92,2863.17,2733.23,2985.09,3750.24,1.14,0.99,47.44,1
1116,2.46,0.49,1.62,0.45,343.32,13.25,387.82,48.52,2398.03,520.06,1673.64,322.53,724.39,197.53,20.18,3.79,63.19,17.04,1457.46,523631.79,2951.2,2886.21,3010.32,3751.69,1.7,1.13,37.0,1
1117,3.15,0.76,1.72,0.52,410.19,17.67,430.61,47.45,2519.15,583.91,1745.81,357.72,773.34,226.2,20.62,4.06,66.52,19.29,1570.92,533199.04,2677.57,2498.56,2849.93,3681.76,1.04,1.23,54.59,0
1118,2.76,0.65,1.49,0.54,355.4,15.34,381.39,47.0,2306.68,438.93,1532.56,259.05,774.12,179.88,18.22,2.96,66.28,15.42,1507.23,515135.62,2931.87,2841.79,3007.91,3761.9,0.51,1.16,45.64,1
1119,2.95,0.53,1.41,0.4,343.25,9.24,395.7,47.76,2413.09,596.59,1616.5,344.29,796.59,252.31,19.75,4.16,68.09,21.53,1511.53,526563.79,2777.67,2689.52,2845.49,3721.46,0.98,0.91,33.51,0
1120,2.59,0.47,1.71,0.53,348.12,17.65,446.41,51.85,2669.59,560.47,1987.65,344.53,681.94,215.94,24.59,4.06,58.18,17.59,1523.0,514304.59,3050.41,2929.06,3168.76,3815.47,1.53,1.71,43.04,0
1121,2.52,0.49,1.86,0.51,367.25,15.6,438.78,49.61,2594.11,512.59,1848.89,304.27,745.21,208.31,22.19,3.62,64.88,17.85,1564.98,533664.73,3050.55,2926.24,3166.99,3929.17,1.09,1.06,43.82,0
1122,3.18,0.81,1.46,0.56,384.64,18.71,417.19,49.29,2506.46,662.08,1733.99,388.7,772.47,273.39,20.93,4.72,67.28,23.75,1628.34,559890.18,2883.35,2754.11,3011.59,3757.79,1.46,1.18,50.43,0
1123,3.39,0.79,2.02,0.45,422.62,17.95,398.49,50.37,2451.93,525.75,1728.3,321.82,723.63,203.93,20.72,3.66,62.77,17.59,1496.77,527491.05,2745.1,2654.6,2824.46,3646.9,0.79,1.28,46.46,0
1124,2.68,0.62,1.58,0.51,360.46,15.87,449.33,47.33,2642.36,631.5,1821.25,384.44,821.12,247.07,21.77,4.4,70.76,21.43,1560.89,532204.24,2902.45,2760.05,3037.3,3743.25,2.11,1.29,45.25,0
1125,3.1,0.69,1.84,0.49,405.14,16.44,426.2,50.21,2552.86,565.59,1845.39,373.75,707.47,191.84,22.41,4.24,61.14,16.65,1560.3,542026.57,2958.54,2838.45,3078.78,3837.96,1.21,0.97,45.98,0
1126,2.35,0.51,1.7,0.35,337.03,11.55,426.52,46.84,2554.02,537.48,1599.39,271.78,954.63,265.7,19.0,3.22,83.27,23.41,1613.24,568431.3,2916.47,2873.85,2949.96,3699.72,0.89,1.24,35.36,0
1127,2.73,0.6,1.64,0.42,365.13,15.17,426.14,48.96,2652.71,571.33,1748.47,330.72,904.24,240.61,20.71,3.84,77.87,20.53,1517.67,546802.19,3022.08,2911.93,3127.65,3792.56,0.84,0.96,43.79,0
1128,2.36,0.52,2.0,0.55,385.55,13.1,452.19,44.11,2744.86,561.69,1955.45,331.29,789.4,230.4,22.67,3.88,67.71,19.24,1636.69,586079.31,2832.0,2662.95,2995.57,3686.81,1.93,1.14,41.64,0
1129,2.57,0.53,1.59,0.55,353.51,15.41,457.2,48.25,2726.69,527.05,1939.61,316.71,787.07,210.34,23.12,3.67,66.05,17.59,1617.85,559458.66,2893.78,2751.88,3031.19,3729.09,1.01,0.98,41.82,0
1130,2.9,0.6,1.4,0.5,371.0,27.5,433.93,41.64,2468.89,496.28,1713.95,268.5,754.94,227.78,19.7,3.0,63.8,19.5,1558.38,513539.31,2510.64,2330.14,2687.05,3424.46,0.5,1.0,70.33,1
1131,2.39,0.55,1.77,0.45,363.28,19.2,414.56,47.96,2531.44,529.09,1753.03,325.3,778.4,203.79,20.74,3.84,67.8,17.78,1558.19,549447.15,2892.59,2769.55,3009.13,3705.89,1.39,1.1,48.6,0
